SEX,STATUT,CSP,USAGE,K8000,RM,CAR,CLA,ALI,ENE,VIT,SEGM,CHARGE,GARAGE,AGECOND_CAT,ACV_CAT
F,C,50,Prive_Trajet,N,61,BER,L,IDS,GO,190-200,M1,0.0,Individuel_Clos,25_35,2_4
F,A,50,Prive,O,50,BER,L,INJ,ES,180-190,M2,0.0,Autre,55_70,>=10
F,C,50,Prive_Trajet,N,91,BER,L,INJ,ES,170-180,B,0.0,Autre,25_35,5_9
F,C,50,Prive,N,90,BER,L,IDS,GO,170-180,B,0.0,Autre,35_45,2_4
F,A,AUTRE,Prive,O,80,BER,L,INJ,ES,170-180,B,0.0,Autre,35_45,2_4
F,A,AUTRE,Professionnel,N,50,BER,L,INJ,ES,170-180,B,0.0,Autre,45_55,2_4
F,A,AUTRE,Professionnel,N,57,BER,L,INJ,ES,170-180,B,2847.648036,Autre,35_45,0_1
F,A,50,Prive,O,58,BER,L,INJ,ES,180-190,M2,0.0,Autre,55_70,2_4
F,A,50,Prive_Trajet,N,51,BER,L,INJ,ES,190-200,M2,0.0,Autre,35_45,>=10
F,A,50,Tournees,N,50,BER,L,IDS,GO,170-180,M1,712.4628399,Autre,55_70,2_4
F,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M1,0.0,Autre,45_55,0_1
F,A,60,Prive,N,50,BER,L,INJ,ES,170-180,B,0.0,Autre,55_70,2_4
F,A,60,Prive,O,50,BER,L,INJ,ES,180-190,H,0.0,Autre,>70,5_9
F,C,AUTRE,Prive_Trajet,N,76,BER,L,IDS,GO,190-200,M1,2801.873112,Autre,35_45,2_4
F,A,1,Prive_Trajet,N,118,BER,L,INJ,ES,170-180,B,0.0,Autre,25_35,2_4
F,A,1,Professionnel,N,50,BER,L,INJ,ES,190-200,B,0.0,Autre,35_45,2_4
F,A,1,Prive,N,50,BER,L,INJ,GO,150-160,M2,0.0,Autre,55_70,>=10
F,A,AUTRE,Prive,N,50,BER,L,INJ,ES,170-180,B,0.0,Autre,55_70,2_4
F,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,170-180,B,0.0,Autre,25_35,2_4
F,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,180-190,H,2163.26284,Collectif_Clos,45_55,>=10
F,A,50,Prive,N,50,BER,L,IDS,GO,190-200,M2,0.0,Autre,45_55,5_9
F,A,60,Prive,O,52,BER,L,INJ,ES,190-200,M1,0.0,Autre,55_70,5_9
F,C,AUTRE,Prive_Trajet,N,72,BER,L,IDS,GO,190-200,M1,4272.326284,Individuel_Clos,21_25,2_4
F,C,50,Prive,O,112,BER,L,INJ,ES,180-190,0,1418.610272,Autre,25_35,2_4
F,A,AUTRE,Professionnel,N,50,BER,L,INJ,ES,200-220,M1,0.0,Autre,35_45,0_1
F,A,50,Prive,O,50,BER,L,INJ,ES,170-180,H,0.0,Individuel_Clos,45_55,>=10
F,A,55,Prive_Trajet,N,68,BER,L,INJ,ES,190-200,H,0.0,Autre,25_35,>=10
F,C,55,Prive,N,90,BER,L,INS,GO,190-200,M2,0.0,Autre,25_35,5_9
F,A,50,Prive_Trajet,N,85,BER,L,INJ,ES,200-220,M2,0.0,Autre,35_45,5_9
F,A,50,Prive,N,55,BER,L,IDS,GO,180-190,M1,3438.232931,Autre,25_35,2_4
F,C,50,Prive,N,118,BER,L,IDS,GO,200-220,M2,0.0,Autre,25_35,2_4
F,A,AUTRE,Prive_Trajet,O,85,BER,L,INJ,ES,200-220,H,0.0,Autre,25_35,>=10
F,A,AUTRE,Prive_Trajet,N,85,BER,L,INJ,ES,190-200,H,0.0,Autre,45_55,>=10
F,A,AUTRE,Prive,N,60,BER,L,IDS,GO,170-180,M1,0.0,Autre,25_35,2_4
F,A,50,Professionnel,N,50,BER,L,INJ,ES,200-220,M1,2860.974018,Autre,55_70,5_9
F,A,50,Prive_Trajet,N,85,BER,L,IDS,GO,170-180,B,12248.69819,Autre,25_35,0_1
F,A,50,Professionnel,N,50,BER,L,IDS,GO,170-180,B,0.0,Autre,45_55,0_1
F,A,50,Prive_Trajet,N,90,BER,L,IDS,GO,190-200,M1,0.0,Autre,45_55,5_9
F,A,55,Prive_Trajet,O,57,BER,L,INJ,ES,170-180,B,0.0,Autre,35_45,2_4
F,A,55,Prive_Trajet,N,50,BER,L,INJ,ES,180-190,0,0.0,Autre,45_55,2_4
F,A,55,Prive,N,50,BER,L,IDS,GO,170-180,M2,0.0,Autre,45_55,5_9
F,A,55,Prive_Trajet,N,50,BER,L,IDS,GO,180-190,M1,1239.929003,Autre,45_55,2_4
F,C,AUTRE,Prive_Trajet,N,76,BER,L,IDS,GO,190-200,M1,0.0,Individuel_Clos,21_25,2_4
M,A,50,Prive_Trajet,N,95,BER,L,INJ,ES,200-220,B,0.0,Individuel_Clos,45_55,2_4
M,A,50,Prive_Trajet,N,72,BER,L,INJ,GO,130-140,H,0.0,Autre,55_70,>=10
M,A,60,Prive,N,50,BER,L,INJ,ES,180-190,M2,0.0,Autre,>70,2_4
M,C,60,Prive,O,50,BER,L,INJ,ES,180-190,0,0.0,Collectif_Clos,>70,2_4
M,A,AUTRE,Professionnel,N,53,BER,L,INJ,ES,190-200,M2,0.0,Autre,>70,>=10
M,A,50,Professionnel,N,76,BER,L,INJ,ES,170-180,B,0.0,Autre,25_35,2_4
M,C,50,Prive,N,57,BER,L,INS,ES,190-200,H,0.0,Autre,25_35,>=10
M,C,50,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M2,0.0,Autre,45_55,0_1
M,A,AUTRE,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M1,0.0,Autre,35_45,0_1
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,170-180,B,168.0063444,Autre,45_55,2_4
M,A,50,Tournees,N,60,BER,L,IDS,GO,190-200,M2,3434.910272,Autre,45_55,2_4
M,C,50,Professionnel,N,76,BER,L,INJ,ES,160-170,0,0.0,Individuel_Clos,35_45,2_4
M,C,50,Prive,N,80,BER,L,INJ,ES,180-190,M1,0.0,Autre,25_35,5_9
M,A,50,Prive_Trajet,N,55,BER,L,INS,ES,200-220,M1,0.0,Autre,45_55,5_9
M,A,AUTRE,Professionnel,N,50,BER,L,INJ,ES,170-180,B,0.0,Autre,45_55,0_1
M,A,50,Prive,N,51,BER,L,INJ,ES,170-180,B,375.6135952,Autre,35_45,0_1
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,170-180,B,0.0,Individuel_Clos,55_70,2_4
M,A,50,Prive,N,85,BER,L,INJ,ES,200-220,M2,95.81510574,Collectif_Clos,35_45,0_1
M,A,50,Prive_Trajet,N,50,BER,L,INS,GO,190-200,M2,0.0,Collectif_Clos,45_55,5_9
M,A,55,Prive,N,50,BER,L,INS,GO,180-190,M2,0.0,Autre,45_55,5_9
M,A,60,Prive,N,69,BER,L,INJ,ES,190-200,M2,0.0,Collectif_Clos,>70,>=10
M,A,50,Prive,N,112,BER,L,INJ,GO,170-180,H,0.0,Autre,35_45,>=10
M,A,AUTRE,Professionnel,N,95,BER,L,IDS,GO,170-180,B,251.7915408,Autre,35_45,2_4
M,C,50,Prive_Trajet,N,100,BER,L,INS,ES,190-200,H,0.0,Autre,25_35,>=10
M,C,50,Prive_Trajet,N,95,BER,L,IDS,GO,190-200,M1,0.0,Autre,21_25,0_1
M,A,AUTRE,Professionnel,N,76,BER,L,INJ,ES,190-200,H,0.0,Autre,45_55,>=10
M,A,50,Professionnel,N,61,BER,L,INJ,ES,170-180,B,0.0,Autre,45_55,5_9
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,170-180,B,0.0,Autre,45_55,2_4
M,A,50,Professionnel,N,50,BER,L,INJ,ES,180-190,M2,0.0,Collectif_Clos,55_70,5_9
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M1,0.0,Individuel_Clos,45_55,2_4
M,A,50,Prive_Trajet,N,50,BER,L,INS,GO,170-180,M2,0.0,Autre,35_45,5_9
M,A,55,Prive,N,50,BER,L,INJ,ES,200-220,M2,0.0,Autre,55_70,2_4
M,A,60,Prive,O,50,BER,L,INJ,ES,180-190,M2,0.0,Autre,>70,>=10
M,A,60,Prive,N,60,BER,L,INS,GO,170-180,M2,0.0,Collectif_Clos,>70,5_9
M,C,50,Prive_Trajet,N,72,BER,L,IDS,GO,190-200,M1,0.0,Autre,25_35,5_9
M,A,1,Professionnel,N,140,BER,L,INJ,ES,200-220,M2,0.0,Autre,45_55,5_9
M,A,AUTRE,Professionnel,N,85,BER,L,IDS,GO,170-180,B,0.0,Autre,35_45,2_4
M,A,50,Prive,O,53,BER,L,INJ,ES,170-180,H,0.0,Autre,35_45,>=10
M,A,50,Prive_Trajet,N,64,BER,L,IDS,GO,200-220,M1,94.04773414,Autre,25_35,0_1
M,A,AUTRE,Professionnel,N,106,BER,L,INS,ES,200-220,M1,0.0,Autre,45_55,2_4
M,A,50,Prive,N,50,BER,L,CAR,ES,180-190,H,0.0,Autre,45_55,>=10
M,A,50,Prive,N,64,BER,L,INJ,ES,170-180,0,93.081571,Autre,55_70,>=10
M,A,50,Professionnel,N,50,BER,L,INJ,ES,170-180,B,643.3232628,Collectif_Clos,>70,0_1
M,A,50,Prive,N,50,BER,L,IDS,GO,190-200,M2,0.0,Individuel_Clos,25_35,2_4
M,C,1,Prive,N,68,BER,L,INJ,ES,200-220,H,0.0,Autre,25_35,>=10
M,A,60,Prive,N,50,BER,L,INS,ES,200-220,M1,0.0,Collectif_Clos,>70,5_9
M,A,60,Prive,N,54,BER,L,IDS,GO,190-200,M2,0.0,Autre,>70,0_1
M,C,AUTRE,Prive,N,95,BER,L,IDS,GO,190-200,M1,0.0,Autre,45_55,2_4
M,C,50,Prive_Trajet,N,72,BER,L,INJ,ES,190-200,M1,0.0,Collectif_Clos,25_35,>=10
M,C,60,Prive,N,100,BER,L,IDS,GO,200-220,M1,0.0,Individuel_Clos,55_70,2_4
M,A,50,Professionnel,N,100,BER,L,INJ,ES,200-220,B,2425.823565,Collectif_Clos,35_45,0_1
M,A,50,Prive_Trajet,N,100,BER,L,IDS,GO,190-200,M2,0.0,Collectif_Clos,25_35,2_4
M,A,50,Professionnel,N,60,BER,L,IDS,GO,200-220,M1,0.0,Autre,25_35,0_1
M,A,50,Prive_Trajet,N,100,BER,L,INJ,GO,170-180,M2,0.0,Autre,25_35,5_9
M,A,50,Prive_Trajet,N,85,BER,L,INJ,GO,170-180,M2,0.0,Autre,25_35,5_9
M,A,50,Prive,N,100,BER,L,INS,GO,190-200,M2,0.0,Autre,25_35,2_4
M,A,60,Prive,N,50,BER,L,IDS,GO,190-200,M2,0.0,Autre,>70,2_4
M,A,AUTRE,Professionnel,N,50,BER,L,IDS,GO,190-200,M2,0.0,Collectif_Clos,45_55,2_4
M,C,AUTRE,Prive,N,95,BER,L,INJ,ES,180-190,H,0.0,Autre,25_35,>=10
M,C,50,Prive_Trajet,N,85,BER,L,INJ,ES,190-200,M2,0.0,Individuel_Clos,25_35,5_9
M,C,50,Prive,N,85,BER,L,IDS,GO,190-200,M1,0.0,Autre,21_25,2_4
M,C,60,Prive,N,51,BER,L,INJ,ES,190-200,M2,0.0,Collectif_Clos,55_70,>=10
M,A,1,Professionnel,N,58,BER,L,INS,ES,190-200,H,676.5616314,Autre,45_55,>=10
M,A,1,Professionnel,N,68,BER,L,IDS,GO,180-190,M1,0.0,Autre,45_55,2_4
M,A,AUTRE,Prive,N,100,BER,L,INS,GO,190-200,M2,0.0,Collectif_Clos,35_45,5_9
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,200-220,M2,638.1389728,Autre,55_70,2_4
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,200-220,M2,0.0,Autre,55_70,5_9
M,A,50,Prive_Trajet,N,71,BER,L,IDS,GO,170-180,B,1320.085196,Collectif_Clos,45_55,2_4
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,170-180,B,0.0,Autre,55_70,2_4
M,A,50,Prive_Trajet,N,54,BER,L,IDS,GO,190-200,M2,0.0,Autre,25_35,2_4
M,A,50,Professionnel,N,50,BER,L,IDS,GO,190-200,M2,0.0,Collectif_Clos,45_55,0_1
M,A,50,Professionnel,N,84,BER,L,IDS,GO,190-200,M2,0.0,Collectif_Clos,45_55,0_1
M,A,50,Prive,N,50,BER,L,IDS,GO,200-220,M2,0.0,Individuel_Clos,25_35,2_4
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,200-220,M2,0.0,Autre,45_55,0_1
M,A,50,Prive,O,50,BER,L,INS,GO,170-180,H,0.0,Autre,45_55,>=10
M,A,55,Professionnel,N,76,BER,L,INJ,ES,180-190,M2,0.0,Autre,25_35,5_9
M,A,55,Prive_Trajet,O,54,BER,L,IDS,GO,170-180,M1,0.0,Autre,25_35,5_9
M,A,60,Prive,N,50,BER,L,INJ,ES,200-220,H,0.0,Autre,>70,>=10
M,A,60,Prive,N,50,BER,L,IDS,GO,180-190,M2,0.0,Autre,55_70,2_4
M,A,60,Prive,N,50,BER,L,IDS,GO,190-200,M2,0.0,Individuel_Clos,55_70,0_1
M,A,60,Prive,N,50,BER,L,INS,GO,170-180,M2,0.0,Autre,>70,5_9
M,C,50,Prive_Trajet,N,68,BER,L,IDS,GO,190-200,M1,0.0,Collectif_Clos,25_35,5_9
M,C,50,Prive,N,57,BER,L,IDS,GO,190-200,M1,1203.921752,Autre,25_35,2_4
M,A,1,Professionnel,N,50,BER,L,INS,GO,180-190,M2,0.0,Autre,55_70,5_9
M,A,50,Professionnel,N,50,BER,L,INJ,ES,190-200,M2,822.5818731,Autre,45_55,2_4
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,170-180,M2,824.5966767,Autre,35_45,0_1
M,A,50,Prive_Trajet,N,72,BER,L,IDS,GO,180-190,H,1144.361329,Collectif_Clos,25_35,5_9
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M1,0.0,Autre,45_55,0_1
M,A,50,Prive_Trajet,N,50,BER,L,INS,GO,190-200,M2,0.0,Collectif_Clos,45_55,5_9
M,A,60,Prive,N,72,BER,L,INJ,ES,190-200,M2,0.0,Autre,55_70,>=10
M,C,50,Prive_Trajet,N,50,BER,L,INJ,ES,200-220,M1,0.0,Autre,35_45,>=10
M,A,AUTRE,Prive_Trajet,N,95,BER,L,INJ,ES,180-190,M1,0.0,Autre,35_45,2_4
M,A,AUTRE,Professionnel,N,50,BER,L,INJ,ES,190-200,M2,0.0,Collectif_Clos,>70,0_1
M,A,50,Prive_Trajet,N,50,BER,L,CAR,ES,180-190,H,0.0,Autre,55_70,>=10
M,A,50,Prive,N,90,BER,L,IDS,GO,170-180,M2,0.0,Individuel_Clos,35_45,5_9
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M1,0.0,Collectif_Clos,35_45,0_1
M,A,55,Prive,O,50,BER,L,CAR,ES,180-190,H,0.0,Autre,45_55,>=10
M,A,55,Prive,N,50,BER,L,INJ,ES,180-190,M2,0.0,Autre,>70,2_4
M,A,60,Prive,O,50,BER,L,INJ,ES,170-180,H,0.0,Autre,55_70,>=10
M,C,AUTRE,Prive,N,50,BER,L,IDS,GO,190-200,M2,0.0,Autre,55_70,2_4
M,C,50,Prive_Trajet,N,63,BER,L,IDS,GO,190-200,M1,1498.224471,Autre,25_35,0_1
M,C,55,Prive_Trajet,N,50,BER,L,INJ,ES,180-190,H,0.0,Autre,35_45,>=10
M,A,1,Professionnel,N,50,BER,L,IDS,GO,190-200,M2,0.0,Individuel_Clos,45_55,2_4
M,A,1,Professionnel,N,76,BER,L,INS,GO,180-190,M2,0.0,Autre,45_55,5_9
M,A,AUTRE,Prive_Trajet,O,50,BER,L,CAR,ES,170-180,M2,0.0,Autre,45_55,>=10
M,A,AUTRE,Professionnel,N,100,BER,L,INJ,ES,170-180,B,0.0,Collectif_Clos,25_35,2_4
M,A,AUTRE,Professionnel,N,80,BER,L,IDS,GO,180-190,M1,0.0,Autre,35_45,0_1
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,160-170,0,0.0,Individuel_Clos,35_45,2_4
M,A,50,Prive_Trajet,N,95,BER,L,INJ,ES,190-200,M2,0.0,Autre,25_35,>=10
M,A,50,Prive_Trajet,O,54,BER,L,INJ,ES,190-200,H,0.0,Autre,35_45,>=10
M,A,50,Prive,N,50,BER,L,INJ,ES,190-200,M2,0.0,Autre,45_55,>=10
M,A,50,Prive_Trajet,O,50,BER,L,INJ,ES,200-220,M2,0.0,Autre,25_35,5_9
M,A,50,Professionnel,N,64,BER,L,INJ,ES,200-220,M2,0.0,Autre,35_45,5_9
M,A,50,Prive,N,50,BER,L,INJ,ES,200-220,M2,0.0,Individuel_Clos,45_55,5_9
M,A,50,Prive_Trajet,N,50,BER,L,INS,ES,200-220,M1,0.0,Autre,55_70,2_4
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,180-190,M2,2682.068882,Autre,35_45,2_4
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M2,0.0,Autre,45_55,2_4
M,A,50,Professionnel,N,50,BER,L,IDS,GO,190-200,M2,0.0,Collectif_Clos,55_70,2_4
M,A,55,Prive_Trajet,N,62,BER,L,INJ,ES,180-190,H,0.0,Autre,45_55,>=10
M,A,55,Prive,O,80,BER,L,INJ,ES,190-200,M2,0.0,Collectif_Clos,35_45,>=10
M,A,55,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M2,0.0,Autre,55_70,0_1
M,A,60,Prive,N,50,BER,L,INJ,ES,180-190,M2,0.0,Collectif_Clos,55_70,2_4
M,A,60,Prive,N,58,BER,L,IDS,GO,190-200,M2,0.0,Individuel_Clos,>70,2_4
M,C,50,Prive_Trajet,N,125,BER,L,INJ,ES,180-190,M2,0.0,Autre,25_35,5_9
M,C,50,Prive_Trajet,N,64,BER,L,INJ,ES,190-200,M1,0.0,Collectif_Clos,25_35,5_9
M,C,50,Prive_Trajet,N,50,BER,L,INJ,ES,190-200,M2,0.0,Autre,35_45,>=10
M,C,50,Prive_Trajet,N,50,BER,L,INJ,ES,190-200,M2,0.0,Autre,35_45,>=10
M,C,50,Professionnel,N,67,BER,L,INJ,ES,200-220,M2,0.0,Autre,25_35,5_9
M,C,50,Prive,N,95,BER,L,IDS,GO,190-200,M1,0.0,Autre,21_25,2_4
M,C,50,Professionnel,N,64,BER,L,IDS,GO,190-200,M2,0.0,Individuel_Clos,25_35,2_4
M,C,55,Professionnel,N,72,BER,L,INJ,ES,200-220,M2,0.0,Autre,25_35,2_4
M,C,60,Prive,N,50,BER,L,INJ,ES,170-180,B,0.0,Autre,55_70,5_9
M,A,1,Professionnel,N,91,BER,L,INJ,ES,190-200,H,0.0,Autre,45_55,5_9
M,A,AUTRE,Professionnel,N,50,BER,L,IDS,GO,170-180,B,0.0,Collectif_Clos,35_45,2_4
M,A,AUTRE,Tournees,N,50,BER,L,INJ,ES,200-220,M1,2119.113897,Collectif_Clos,45_55,0_1
M,A,AUTRE,Prive,N,50,BER,L,INJ,ES,180-190,H,0.0,Autre,55_70,>=10
M,A,50,Professionnel,N,50,BER,L,CAR,ES,160-170,H,0.0,Autre,55_70,>=10
M,A,50,Professionnel,N,50,BER,L,INJ,ES,170-180,B,725.7888218,Autre,35_45,2_4
M,A,50,Professionnel,N,55,BER,L,INJ,ES,170-180,H,0.0,Autre,45_55,>=10
M,A,50,Professionnel,N,54,BER,L,INJ,ES,170-180,B,0.0,Autre,55_70,2_4
M,A,50,Prive_Trajet,O,50,BER,L,INJ,ES,180-190,M2,0.0,Individuel_Clos,25_35,>=10
M,A,50,Professionnel,N,50,BER,L,INJ,ES,180-190,H,0.0,Autre,35_45,5_9
M,A,50,Prive_Trajet,N,60,BER,L,INJ,ES,190-200,M2,1111.441088,Autre,25_35,2_4
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,200-220,M2,0.0,Autre,45_55,5_9
M,A,50,Professionnel,N,100,BER,L,INJ,ES,200-220,M2,0.0,Autre,>70,2_4
M,A,50,Prive,N,50,BER,L,IDS,GO,170-180,B,774.9570997,Autre,35_45,2_4
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,170-180,B,0.0,Autre,35_45,0_1
M,A,50,Professionnel,N,76,BER,L,IDS,GO,190-200,H,0.0,Autre,25_35,2_4
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M2,670.5879154,Autre,55_70,0_1
M,A,50,Prive_Trajet,N,90,BER,L,IDS,GO,200-220,M1,0.0,Autre,25_35,2_4
M,A,55,Professionnel,N,72,BER,L,INJ,ES,200-220,M1,0.0,Autre,25_35,0_1
M,A,60,Prive,N,50,BER,L,INJ,ES,170-180,B,1548.229305,Individuel_Clos,55_70,2_4
M,A,60,Prive,N,50,BER,L,INJ,ES,180-190,M1,0.0,Autre,55_70,0_1
M,A,60,Prive,O,50,BER,L,INJ,ES,190-200,H,0.0,Autre,>70,>=10
M,A,60,Prive,O,72,BER,L,INJ,ES,190-200,H,0.0,Individuel_Clos,>70,5_9
M,A,60,Prive,N,50,BER,L,INJ,ES,200-220,H,0.0,Autre,55_70,2_4
M,A,60,Prive,N,57,BER,L,INJ,ES,200-220,M2,0.0,Individuel_Clos,>70,2_4
M,C,AUTRE,Professionnel,N,106,BER,L,IDS,GO,200-220,M1,105.7123867,Collectif_Clos,35_45,2_4
M,C,50,Prive,N,90,BER,L,INJ,ES,190-200,M2,0.0,Autre,21_25,>=10
M,C,50,Prive,N,50,BER,L,INJ,ES,190-200,B,0.0,Autre,45_55,0_1
M,C,50,Prive_Trajet,N,56,BER,L,IDS,GO,190-200,M2,0.0,Individuel_Clos,25_35,2_4
M,C,60,Prive,O,53,BER,L,INJ,ES,190-200,M1,0.0,Individuel_Clos,>70,0_1
M,C,AUTRE,Prive_Trajet,N,76,BER,L,IDS,GO,200-220,M1,3415.221752,Autre,25_35,0_1
M,A,1,Prive_Trajet,N,78,BER,L,IDS,GO,180-190,M1,191.5241692,Autre,25_35,0_1
M,A,AUTRE,Tournees,N,51,BER,L,INJ,ES,180-190,M1,215.3483384,Autre,45_55,2_4
M,A,AUTRE,Professionnel,N,50,BER,L,INJ,ES,170-180,B,0.0,Individuel_Clos,45_55,2_4
M,A,AUTRE,Prive,N,64,BER,L,INJ,ES,200-220,H,0.0,Autre,55_70,>=10
M,A,50,Professionnel,N,68,BER,L,INJ,ES,170-180,B,0.0,Autre,25_35,2_4
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,170-180,B,0.0,Collectif_Clos,45_55,2_4
M,A,50,Prive,N,95,BER,L,INJ,ES,180-190,M2,0.0,Collectif_Clos,25_35,5_9
M,A,50,Professionnel,N,57,BER,L,INJ,ES,190-200,M2,0.0,Autre,25_35,2_4
M,A,50,Prive,O,50,BER,L,INJ,ES,190-200,M2,0.0,Autre,>70,5_9
M,A,50,Prive,N,90,BER,L,INJ,ES,200-220,M1,0.0,Collectif_Clos,35_45,2_4
M,A,50,Prive_Trajet,N,76,BER,L,INJ,ES,200-220,M1,0.0,Autre,55_70,2_4
M,A,50,Prive_Trajet,N,80,BER,L,IDS,GO,190-200,M1,0.0,Individuel_Clos,35_45,2_4
M,A,60,Prive,N,50,BER,L,INJ,ES,170-180,B,0.0,Autre,55_70,2_4
M,A,60,Prive,O,50,BER,L,INJ,ES,190-200,M2,295.610574,Autre,55_70,5_9
M,A,60,Prive,N,50,BER,L,INJ,ES,200-220,H,0.0,Autre,>70,>=10
M,A,60,Prive,N,50,BER,L,INJ,ES,200-220,H,0.0,Autre,>70,>=10
M,A,60,Prive,N,50,BER,L,IDS,GO,180-190,M1,0.0,Autre,>70,0_1
M,A,60,Prive,N,50,BER,L,INS,GO,170-180,H,0.0,Autre,>70,>=10
M,C,50,Prive,N,77,BER,L,INS,ES,190-200,H,0.0,Autre,35_45,>=10
M,C,50,Prive_Trajet,N,80,BER,L,IDS,GO,180-190,M1,0.0,Autre,25_35,0_1
M,A,AUTRE,Professionnel,N,80,BER,L,IDS,GO,190-200,M1,0.0,Autre,25_35,2_4
M,A,50,Prive,N,80,BER,L,INJ,ES,200-220,H,0.0,Autre,45_55,>=10
M,A,50,Prive_Trajet,N,62,BER,L,IDS,GO,190-200,M2,442.8797583,Collectif_Clos,35_45,5_9
M,A,50,Prive_Trajet,N,50,BER,L,IDS,GO,190-200,M2,0.0,Collectif_Clos,45_55,2_4
M,A,50,Prive_Trajet,N,56,BER,L,IDS,GO,200-220,M1,5479.146526,Autre,25_35,0_1
M,A,55,Prive_Trajet,N,95,BER,L,INJ,GO,170-180,H,0.0,Autre,45_55,>=10
M,A,60,Prive,N,50,BER,L,INS,GO,170-180,M2,751.4510574,Autre,>70,5_9
M,C,AUTRE,Prive,O,50,BER,L,INJ,ES,190-200,M2,492.7549849,Autre,45_55,>=10
M,C,AUTRE,Prive,N,50,BER,L,INS,GO,170-180,M2,0.0,Autre,55_70,5_9
M,C,50,Prive_Trajet,N,85,BER,L,IDS,GO,170-180,M1,0.0,Autre,25_35,5_9
M,C,50,Prive_Trajet,N,50,BER,L,IDS,GO,200-220,M2,0.0,Autre,25_35,2_4
M,A,1,Prive_Trajet,O,51,BER,L,CAR,ES,180-190,H,0.0,Collectif_Clos,25_35,>=10
M,A,1,Tournees,N,50,BER,L,INJ,ES,200-220,M2,0.0,Autre,45_55,5_9
M,A,AUTRE,Prive,N,50,BER,L,INJ,ES,200-220,M2,0.0,Collectif_Clos,55_70,>=10
M,A,50,Prive_Trajet,O,50,BER,L,INJ,ES,190-200,M2,0.0,Individuel_Clos,45_55,>=10
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,190-200,M2,0.0,Autre,45_55,>=10
M,A,50,Prive,N,50,BER,L,INJ,ES,200-220,H,0.0,Individuel_Clos,45_55,>=10
M,A,50,Prive_Trajet,N,50,BER,L,INJ,ES,200-220,M2,485.3202417,Individuel_Clos,55_70,2_4
M,A,50,Professionnel,N,53,BER,L,IDS,GO,190-200,M2,936.6009063,Autre,35_45,0_1
M,A,50,Professionnel,N,50,BER,L,IDS,GO,200-220,M2,2634.125982,Autre,55_70,2_4
M,A,50,Prive_Trajet,N,50,BER,L,INS,GO,170-180,H,0.0,Autre,45_55,>=10
M,A,55,Professionnel,N,50,BER,L,INJ,ES,190-200,M2,0.0,Autre,45_55,2_4
M,A,55,Prive_Trajet,N,50,BER,L,INS,GO,180-190,M2,0.0,Autre,35_45,5_9
M,C,50,Prive_Trajet,N,50,BER,L,INJ,ES,200-220,M1,0.0,Autre,35_45,5_9
M,C,55,Prive,N,112,BER,L,IDS,GO,190-200,M1,0.0,Autre,25_35,5_9
M,A,50,Professionnel,N,112,BER,L,INJ,ES,180-190,M2,0.0,Autre,25_35,5_9
M,A,50,Prive_Trajet,N,73,BER,L,INJ,ES,190-200,M2,0.0,Autre,55_70,>=10
M,A,50,Prive,N,50,BER,L,INJ,ES,200-220,H,0.0,Autre,55_70,>=10
M,A,50,Prive_Trajet,N,100,BER,L,IDS,GO,190-200,M2,0.0,Autre,25_35,2_4
M,A,50,Prive_Trajet,N,76,BER,L,INS,GO,170-180,M2,0.0,Autre,45_55,>=10
M,A,50,Professionnel,N,50,BER,L,INS,GO,170-180,H,0.0,Autre,55_70,>=10
M,A,50,Prive,O,76,BER,L,INS,GO,190-200,H,0.0,Autre,25_35,>=10
M,A,60,Prive,N,50,BER,L,INJ,ES,170-180,M2,0.0,Autre,>70,>=10
M,A,60,Prive,N,50,BER,L,INJ,ES,200-220,M2,501.0498489,Autre,>70,2_4
M,A,60,Prive,N,50,BER,L,INJ,ES,200-220,M2,0.0,Autre,>70,2_4
M,C,50,Prive_Trajet,N,90,BER,L,INJ,ES,180-190,M1,0.0,Autre,25_35,2_4
