ACV,SEX,STATUT,CSP,USAGE,AGECOND,K8000,RM,CAR,CLA,ALI,ENE,VIT,SEGM,CHARGE,GARAGE
10,M,A,CSP_50,Prive,27,O,80,CAR_BERLINE,H,CAR,ES,180-190,B,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,35,N,90,CAR_BERLINE,H,CAR,ES,180-190,M2,0.0,GarageAutre
10,M,A,CSP_50,Prive,42,N,50,CAR_BERLINE,H,CAR,ES,180-190,M1,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,48,N,95,CAR_BERLINE,H,CAR,ES,180-190,M1,0.0,GarageAutre
7,M,A,CSP_50,PriveTrajet,40,N,95,CAR_BERLINE,H,INJ,ES,170-180,M1,0.0,GarageAutre
3,M,A,CSP_50,Professionnel,59,N,50,CAR_BERLINE,H,INJ,ES,170-180,B,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,31,N,118,CAR_BERLINE,H,INJ,ES,180-190,B,0.0,GarageAutre
10,M,A,CSP_50,Professionnel,33,N,95,CAR_BERLINE,H,INJ,GO,150-160,M1,0.0,GarageAutre
7,M,A,CSP_50,PriveTrajet,39,N,118,CAR_BERLINE,H,INJ,GO,150-160,M1,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,46,N,50,CAR_BERLINE,H,INJ,GO,150-160,M1,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,56,N,52,CAR_BERLINE,H,INJ,GO,160-170,M1,0.0,GarageAutre
10,M,A,CSP_AUTRE,PriveTrajet,35,N,50,CAR_BERLINE,H,INJ,ES,180-190,M1,0.0,GarageAutre
10,M,A,CSP_AUTRE,Prive,46,O,60,CAR_BERLINE,H,INJ,ES,180-190,M1,0.0,GarageAutre
3,M,A,CSP_AUTRE,Professionnel,52,N,50,CAR_BERLINE,H,INJ,ES,190-200,B,0.0,ClosCollectif
10,M,A,CSP_60,Prive,72,N,63,CAR_BERLINE,H,CAR,ES,160-170,M1,0.0,GarageAutre
10,M,A,CSP_60,Prive,68,N,54,CAR_BERLINE,H,CAR,ES,170-180,M1,0.0,GarageAutre
10,M,A,CSP_60,Prive,64,N,95,CAR_BERLINE,H,CAR,ES,180-190,M2,0.0,GarageAutre
2,M,A,CSP_60,Prive,71,N,50,CAR_BERLINE,H,INJ,ES,160-170,B,545.752568,GarageAutre
4,M,A,CSP_60,Prive,80,O,95,CAR_BERLINE,H,INJ,ES,160-170,M1,0.0,ClosCollectif
10,M,C,CSP_50,PriveTrajet,33,N,80,CAR_BERLINE,H,CAR,ES,160-170,M1,0.0,GarageAutre
10,M,C,CSP_50,PriveTrajet,32,N,64,CAR_BERLINE,H,CAR,ES,170-180,M2,0.0,GarageAutre
7,M,C,CSP_50,PriveTrajet,28,N,76,CAR_BERLINE,H,INJ,ES,170-180,M1,1590.068882,GarageAutre
10,M,C,CSP_50,PriveTrajet,31,N,64,CAR_BERLINE,H,INJ,ES,170-180,M2,0.0,GarageAutre
10,M,C,CSP_50,PriveTrajet,51,N,95,CAR_BERLINE,H,INJ,GO,150-160,M1,0.0,GarageAutre
10,M,C,CSP_AUTRE,PriveTrajet,27,N,80,CAR_BERLINE,H,INJ,ES,160-170,M1,0.0,GarageAutre
5,M,A,CSP_AUTRE,Prive,20,N,90,CAR_BERLINE,H,INJ,ES,180-190,B,0.0,ClosCollectif
10,M,A,CSP_50,Prive,42,N,76,CAR_BERLINE,H,CAR,ES,170-180,M2,0.0,GarageAutre
4,M,A,CSP_50,PriveTrajet,32,N,60,CAR_BERLINE,H,INJ,ES,160-170,B,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,40,O,54,CAR_BERLINE,H,INJ,ES,170-180,B,0.0,GarageAutre
9,M,A,CSP_50,PriveTrajet,43,O,80,CAR_BERLINE,H,INJ,ES,170-180,M1,0.0,GarageAutre
2,M,A,CSP_50,PriveTrajet,36,N,50,CAR_BERLINE,H,IDS,GO,160-170,B,0.0,GarageAutre
2,M,A,CSP_50,PriveTrajet,52,N,50,CAR_BERLINE,H,IDS,GO,160-170,B,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,30,N,67,CAR_BERLINE,H,INJ,GO,160-170,B,0.0,GarageAutre
9,M,A,CSP_50,PriveTrajet,51,N,50,CAR_BERLINE,H,INJ,GO,160-170,B,0.0,GarageAutre
9,M,A,CSP_50,PriveTrajet,54,N,90,CAR_BERLINE,H,INJ,GO,160-170,B,0.0,GarageAutre
9,M,A,CSP_AUTRE,PriveTrajet,28,N,85,CAR_BERLINE,H,INJ,ES,160-170,B,0.0,GarageAutre
2,M,A,CSP_60,Prive,78,N,50,CAR_BERLINE,H,INJ,ES,190-200,B,0.0,GarageAutre
10,M,C,CSP_AUTRE,Prive,29,N,90,CAR_BERLINE,H,CAR,ES,170-180,M1,0.0,GarageAutre
10,M,C,CSP_50,PriveTrajet,40,N,56,CAR_BERLINE,H,CAR,ES,170-180,M2,0.0,GarageAutre
10,M,C,CSP_50,Prive,23,N,118,CAR_BERLINE,H,CAR,ES,180-190,M2,0.0,ClosCollectif
10,M,C,CSP_50,PriveTrajet,30,N,76,CAR_BERLINE,H,INJ,ES,160-170,M1,0.0,GarageAutre
7,M,C,CSP_50,PriveTrajet,33,N,60,CAR_BERLINE,H,INJ,ES,180-190,B,0.0,GarageAutre
0,M,C,CSP_50,Prive,44,N,72,CAR_BERLINE,H,IDS,GO,160-170,B,2975.429003,GarageAutre
4,M,C,CSP_50,PriveTrajet,32,N,95,CAR_BERLINE,H,INJ,GO,160-170,B,0.0,GarageAutre
10,M,C,CSP_50,PriveTrajet,35,N,72,CAR_BERLINE,H,INJ,GO,160-170,B,0.0,GarageAutre
1,M,C,CSP_AUTRE,PriveTrajet,32,N,90,CAR_BERLINE,H,IDS,GO,160-170,B,0.0,GarageAutre
4,F,A,CSP_60,Prive,54,N,50,CAR_BERLINE,H,INJ,ES,180-190,B,0.0,GarageAutre
10,F,A,CSP_50,PriveTrajet,24,N,85,CAR_BERLINE,H,INJ,ES,180-190,M1,0.0,GarageAutre
3,F,C,CSP_AUTRE,PriveTrajet,36,N,51,CAR_BERLINE,H,IDS,GO,170-180,B,0.0,GarageAutre
7,F,C,CSP_50,PriveTrajet,31,N,54,CAR_BERLINE,H,INJ,ES,170-180,M1,0.0,GarageAutre
10,F,C,CSP_50,PriveTrajet,24,N,95,CAR_BERLINE,H,INJ,GO,160-170,M1,0.0,GarageAutre
2,F,A,CSP_60,Prive,82,O,50,CAR_BERLINE,H,INJ,ES,150-160,B,0.0,ClosCollectif
2,F,A,CSP_AUTRE,Prive,48,N,50,CAR_BERLINE,H,IDS,GO,170-180,B,0.0,GarageAutre
2,F,A,CSP_50,Prive,36,N,64,CAR_BERLINE,H,INJ,ES,180-190,M1,0.0,GarageAutre
7,F,A,CSP_50,PriveTrajet,55,N,50,CAR_BERLINE,H,INJ,ES,160-170,B,0.0,GarageAutre
2,F,A,CSP_50,Prive,34,O,57,CAR_BERLINE,H,INJ,ES,190-200,B,0.0,IndividuelClos
7,F,A,CSP_50,PriveTrajet,48,N,80,CAR_BERLINE,H,INJ,ES,160-170,M1,0.0,GarageAutre
4,F,C,CSP_50,PriveTrajet,35,N,51,CAR_BERLINE,H,INJ,ES,180-190,B,0.0,GarageAutre
9,F,A,CSP_50,PriveTrajet,30,O,80,CAR_BERLINE,H,INJ,GO,160-170,B,0.0,ClosCollectif
9,F,A,CSP_50,Prive,26,N,80,CAR_BERLINE,H,INJ,ES,170-180,M1,0.0,GarageAutre
9,F,A,CSP_60,Prive,72,N,50,CAR_BERLINE,H,INJ,ES,160-170,B,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,43,O,90,CAR_BERLINE,H,INJ,ES,170-180,M1,0.0,GarageAutre
1,M,C,CSP_AUTRE,PriveTrajet,39,N,90,CAR_BERLINE,H,INJ,ES,190-200,B,0.0,GarageAutre
4,M,C,CSP_50,Prive,26,N,72,CAR_BERLINE,H,INJ,ES,190-200,M1,0.0,ClosCollectif
3,M,A,CSP_50,Prive,28,N,68,CAR_BERLINE,H,IDS,GO,170-180,B,0.0,GarageAutre
10,M,A,CSP_50,Prive,47,N,112,CAR_BERLINE,H,INJ,ES,170-180,M1,0.0,GarageAutre
9,M,A,CSP_50,PriveTrajet,36,N,76,CAR_BERLINE,H,INJ,ES,190-200,M1,0.0,GarageAutre
10,M,A,CSP_AUTRE,PriveTrajet,41,N,57,CAR_BERLINE,H,CAR,ES,160-170,M2,0.0,GarageAutre
3,M,A,CSP_50,PriveTrajet,61,N,50,CAR_BERLINE,H,INJ,ES,190-200,B,0.0,GarageAutre
10,M,C,CSP_50,PriveTrajet,42,O,50,CAR_BERLINE,H,CAR,ES,170-180,M2,0.0,GarageAutre
2,M,A,CSP_50,PriveTrajet,45,O,50,CAR_BERLINE,H,INJ,ES,150-160,B,588.4522659,GarageAutre
4,M,A,CSP_50,Prive,44,N,50,CAR_BERLINE,H,IDS,GO,170-180,B,0.0,GarageAutre
1,M,A,CSP_50,PriveTrajet,52,N,56,CAR_BERLINE,H,INJ,ES,190-200,B,2163.26284,ClosCollectif
9,M,A,CSP_50,PriveTrajet,45,N,100,CAR_BERLINE,H,INJ,GO,160-170,M1,0.0,GarageAutre
3,M,A,CSP_50,Prive,27,N,76,CAR_BERLINE,H,INJ,ES,190-200,B,0.0,GarageAutre
10,M,A,CSP_60,Prive,65,O,50,CAR_BERLINE,H,CAR,ES,170-180,M1,0.0,GarageAutre
2,F,C,CSP_AUTRE,PriveTrajet,28,N,80,CAR_BERLINE,H,INJ,GO,160-170,B,0.0,GarageAutre
0,M,A,CSP_50,PriveTrajet,55,N,50,CAR_BERLINE,H,INJ,ES,190-200,B,0.0,GarageAutre
10,M,C,CSP_50,PriveTrajet,23,N,90,CAR_BERLINE,H,INS,GO,170-180,M2,0.0,IndividuelClos
1,M,C,CSP_50,PriveTrajet,32,N,68,CAR_BERLINE,H,INJ,ES,190-200,B,0.0,GarageAutre
1,M,A,CSP_AUTRE,Professionnel,53,N,68,CAR_BERLINE,H,INJ,GO,150-160,B,0.0,GarageAutre
1,M,A,CSP_AUTRE,Tournees,51,N,50,CAR_BERLINE,H,IDS,GO,160-170,B,0.0,IndividuelClos
3,M,A,CSP_60,Prive,68,O,50,CAR_BERLINE,H,INJ,ES,180-190,M1,0.0,GarageAutre
5,F,A,CSP_50,Professionnel,64,N,50,CAR_BERLINE,H,INJ,ES,200-220,B,0.0,ClosCollectif
10,F,A,CSP_AUTRE,Prive,39,N,51,CAR_BERLINE,H,INJ,GO,160-170,M1,0.0,GarageAutre
7,M,A,CSP_50,Prive,37,N,106,CAR_BERLINE,H,INJ,ES,180-190,M1,0.0,GarageAutre
0,F,A,CSP_60,Prive,74,N,50,CAR_BERLINE,H,INJ,ES,150-160,B,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,53,N,100,CAR_BERLINE,H,INJ,ES,160-170,M1,0.0,GarageAutre
10,F,C,CSP_50,Prive,55,N,90,CAR_BERLINE,H,CAR,ES,160-170,M2,0.0,GarageAutre
9,M,C,CSP_50,Prive,38,O,50,CAR_BERLINE,H,INS,GO,160-170,B,333.1966767,GarageAutre
0,F,A,CSP_60,Prive,65,N,50,CAR_BERLINE,H,IDS,GO,170-180,B,0.0,GarageAutre
5,F,A,CSP_50,Professionnel,55,N,53,CAR_BERLINE,H,INJ,ES,180-190,B,0.0,GarageAutre
7,M,A,CSP_50,Prive,36,O,76,CAR_BERLINE,H,INJ,ES,180-190,M1,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,49,N,54,CAR_BERLINE,H,INJ,ES,170-180,M1,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,42,N,95,CAR_BERLINE,H,INJ,GO,140-150,M1,0.0,GarageAutre
7,F,A,CSP_50,PriveTrajet,56,N,50,CAR_BERLINE,H,INJ,ES,170-180,M1,0.0,GarageAutre
4,M,A,CSP_60,Prive,80,O,50,CAR_BERLINE,H,INJ,ES,150-160,B,0.0,GarageAutre
2,M,A,CSP_50,PriveTrajet,53,N,50,CAR_BERLINE,H,IDS,GO,160-170,B,0.0,GarageAutre
9,M,C,CSP_50,PriveTrajet,24,N,90,CAR_BERLINE,H,INJ,ES,180-190,M1,0.0,GarageAutre
10,M,C,CSP_AUTRE,Prive,36,N,100,CAR_BERLINE,H,INJ,ES,180-190,M1,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,40,O,50,CAR_BERLINE,H,INJ,GO,150-160,M1,0.0,IndividuelClos
1,M,A,CSP_60,Prive,74,N,50,CAR_BERLINE,H,INJ,ES,180-190,B,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,39,N,95,CAR_BERLINE,H,INJ,ES,160-170,M1,0.0,GarageAutre
9,F,A,CSP_60,Prive,89,N,50,CAR_BERLINE,H,INJ,ES,160-170,M1,0.0,GarageAutre
10,M,A,CSP_50,Professionnel,45,N,100,CAR_BERLINE,H,CAR,ES,170-180,M1,0.0,GarageAutre
4,F,A,CSP_60,Prive,70,O,50,CAR_BERLINE,H,INJ,ES,190-200,B,1034.713595,GarageAutre
1,M,A,CSP_50,Prive,38,N,95,CAR_BERLINE,H,IDS,GO,160-170,B,0.0,GarageAutre
3,F,A,CSP_AUTRE,Professionnel,56,N,58,CAR_BERLINE,H,IDS,GO,170-180,B,0.0,GarageAutre
10,M,A,CSP_60,Prive,76,O,50,CAR_BERLINE,H,CAR,ES,170-180,M2,0.0,IndividuelClos
10,M,C,CSP_50,PriveTrajet,35,N,100,CAR_BERLINE,H,CAR,ES,180-190,M2,0.0,GarageAutre
9,M,C,CSP_50,Prive,54,N,85,CAR_BERLINE,H,INJ,GO,160-170,M1,0.0,GarageAutre
1,M,A,CSP_60,Prive,78,O,118,CAR_BERLINE,H,INJ,ES,170-180,B,0.0,IndividuelClos
0,F,C,CSP_AUTRE,PriveTrajet,26,N,68,CAR_BERLINE,H,IDS,GO,170-180,B,3389.111782,GarageAutre
3,M,A,CSP_50,PriveTrajet,35,N,90,CAR_BERLINE,H,IDS,GO,170-180,B,0.0,ClosCollectif
9,M,C,CSP_50,Prive,37,O,50,CAR_BERLINE,H,INS,GO,160-170,B,333.1966767,GarageAutre
10,M,A,CSP_50,PriveTrajet,28,N,100,CAR_BERLINE,H,INJ,ES,190-200,M2,0.0,GarageAutre
10,F,A,CSP_50,Prive,39,O,80,CAR_BERLINE,H,INJ,ES,170-180,M2,0.0,GarageAutre
10,M,C,CSP_50,PriveTrajet,42,O,51,CAR_BERLINE,H,CAR,ES,170-180,M2,0.0,GarageAutre
10,F,A,CSP_AUTRE,PriveTrajet,75,O,50,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
10,F,C,CSP_50,Professionnel,45,N,57,CAR_BERLINE,I,INJ,ES,180-190,M2,0.0,GarageAutre
9,F,C,CSP_AUTRE,Professionnel,55,N,50,CAR_BERLINE,I,INJ,ES,170-180,B,0.0,GarageAutre
1,F,A,CSP_AUTRE,Prive,54,N,50,CAR_BERLINE,I,INJ,ES,180-190,B,0.0,GarageAutre
2,F,A,CSP_50,PriveTrajet,61,N,50,CAR_BERLINE,I,INJ,ES,180-190,M1,2923.220846,GarageAutre
7,F,C,CSP_50,Tournees,37,N,93,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
1,F,A,CSP_AUTRE,Prive,54,N,50,CAR_BERLINE,I,INJ,ES,180-190,B,0.0,GarageAutre
7,F,A,CSP_AUTRE,PriveTrajet,41,N,62,CAR_BERLINE,I,INJ,ES,160-170,M1,2226.923565,GarageAutre
9,F,C,CSP_50,PriveTrajet,32,O,90,CAR_BERLINE,I,INJ,ES,170-180,B,0.0,GarageAutre
1,F,C,CSP_50,Professionnel,41,N,76,CAR_BERLINE,I,IDS,GO,160-170,B,0.0,GarageAutre
3,F,A,CSP_50,PriveTrajet,29,N,76,CAR_BERLINE,I,IDS,GO,170-180,B,0.0,GarageAutre
4,F,A,CSP_AUTRE,Professionnel,69,N,50,CAR_BERLINE,I,INJ,ES,200-220,B,0.0,ClosCollectif
9,F,A,CSP_AUTRE,PriveTrajet,28,N,64,CAR_BERLINE,I,INJ,ES,200-220,B,0.0,GarageAutre
3,F,A,CSP_AUTRE,Prive,61,O,51,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
9,F,A,CSP_50,PriveTrajet,38,O,64,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,ClosCollectif
1,F,A,CSP_AUTRE,PriveTrajet,26,N,95,CAR_BERLINE,I,IDS,GO,170-180,B,0.0,ClosCollectif
1,F,C,CSP_AUTRE,PriveTrajet,49,N,50,CAR_BERLINE,I,INJ,ES,180-190,M1,0.0,ClosCollectif
10,F,C,CSP_AUTRE,PriveTrajet,45,N,50,CAR_BERLINE,I,INS,GO,170-180,M1,0.0,GarageAutre
4,F,A,CSP_50,Professionnel,33,N,50,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
10,F,C,CSP_AUTRE,Prive,60,N,50,CAR_BERLINE,I,INS,GO,160-170,M1,0.0,ClosCollectif
10,M,A,CSP_AUTRE,Professionnel,40,N,62,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
2,M,A,CSP_AUTRE,Professionnel,62,N,50,CAR_BERLINE,I,INJ,ES,180-190,B,506.7761329,GarageAutre
10,M,A,CSP_AUTRE,Professionnel,43,N,65,CAR_BERLINE,I,INS,GO,160-170,M1,0.0,IndividuelClos
10,M,A,CSP_50,PriveTrajet,52,N,50,CAR_BERLINE,I,INJ,ES,190-200,H,0.0,GarageAutre
0,M,A,CSP_50,Professionnel,77,N,58,CAR_BERLINE,I,INJ,ES,190-200,B,0.0,GarageAutre
2,M,A,CSP_50,PriveTrajet,53,N,50,CAR_BERLINE,I,IDS,GO,170-180,B,0.0,GarageAutre
5,M,C,CSP_50,Prive,30,N,95,CAR_BERLINE,I,INJ,ES,180-190,M1,0.0,GarageAutre
2,M,C,CSP_50,PriveTrajet,26,N,90,CAR_BERLINE,I,IDS,GO,170-180,B,0.0,GarageAutre
10,M,A,CSP_AUTRE,Prive,53,O,50,CAR_BERLINE,I,INJ,ES,170-180,0,0.0,GarageAutre
2,M,A,CSP_AUTRE,PriveTrajet,32,N,95,CAR_BERLINE,I,INJ,ES,180-190,M1,0.0,GarageAutre
2,M,A,CSP_AUTRE,Professionnel,34,N,64,CAR_BERLINE,I,INJ,ES,180-190,B,0.0,GarageAutre
1,M,A,CSP_50,Professionnel,53,N,50,CAR_BERLINE,I,IDS,GO,160-170,M1,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,43,N,72,CAR_BERLINE,I,INS,GO,160-170,M1,0.0,ClosCollectif
10,M,C,CSP_50,PriveTrajet,36,N,72,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
7,M,C,CSP_50,PriveTrajet,32,N,80,CAR_BERLINE,I,INJ,ES,180-190,M1,0.0,GarageAutre
10,M,A,CSP_AUTRE,Prive,60,O,50,CAR_BERLINE,I,CAR,ES,180-190,M2,0.0,GarageAutre
7,M,C,CSP_50,PriveTrajet,34,N,54,CAR_BERLINE,I,INJ,GO,160-170,M1,0.0,IndividuelClos
2,M,C,CSP_AUTRE,PriveTrajet,30,N,80,CAR_BERLINE,I,INS,GO,160-170,M1,0.0,ClosCollectif
10,M,A,CSP_50,PriveTrajet,54,N,59,CAR_BERLINE,I,INS,GO,160-170,M1,0.0,GarageAutre
9,M,A,CSP_60,Prive,77,N,50,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
1,M,C,CSP_50,Tournees,28,N,150,CAR_BERLINE,I,IDS,GO,170-180,B,0.0,ClosCollectif
10,M,A,CSP_AUTRE,Professionnel,45,N,57,CAR_BERLINE,I,INJ,ES,190-200,M2,0.0,ClosCollectif
10,M,A,CSP_50,Prive,65,O,50,CAR_BERLINE,I,CAR,ES,170-180,M2,0.0,GarageAutre
1,M,A,CSP_50,PriveTrajet,35,N,85,CAR_BERLINE,I,INJ,ES,180-190,M1,0.0,ClosCollectif
0,M,A,CSP_50,PriveTrajet,54,N,50,CAR_BERLINE,I,INJ,ES,180-190,M1,0.0,GarageAutre
3,M,A,CSP_50,PriveTrajet,36,N,68,CAR_BERLINE,I,INJ,ES,190-200,M2,0.0,GarageAutre
10,M,A,CSP_60,Prive,63,O,50,CAR_BERLINE,I,CAR,ES,170-180,M2,0.0,IndividuelClos
0,M,A,CSP_60,Prive,72,O,50,CAR_BERLINE,I,INJ,ES,180-190,M1,0.0,GarageAutre
2,M,A,CSP_60,Prive,72,N,50,CAR_BERLINE,I,IDS,GO,160-170,M1,781.1782477,IndividuelClos
7,M,A,CSP_60,Prive,64,N,50,CAR_BERLINE,I,INS,GO,170-180,M1,0.0,GarageAutre
9,M,C,CSP_50,Prive,39,N,55,CAR_BERLINE,I,INJ,ES,170-180,M2,0.0,GarageAutre
0,M,A,CSP_50,PriveTrajet,44,N,50,CAR_BERLINE,I,INJ,ES,150-160,B,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,31,N,64,CAR_BERLINE,I,INJ,GO,160-170,M2,0.0,GarageAutre
0,M,A,CSP_60,Prive,79,N,133,CAR_BERLINE,I,INJ,ES,190-200,M1,0.0,IndividuelClos
7,M,A,CSP_AUTRE,Prive,37,N,50,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
10,M,C,CSP_50,PriveTrajet,22,N,85,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
4,M,A,CSP_50,PriveTrajet,33,N,50,CAR_BERLINE,I,INJ,ES,180-190,B,0.0,ClosCollectif
5,M,A,CSP_AUTRE,Professionnel,54,N,56,CAR_BERLINE,I,INS,GO,180-190,M1,0.0,GarageAutre
1,M,A,CSP_50,Prive,61,N,50,CAR_BERLINE,I,INJ,ES,200-220,B,0.0,GarageAutre
9,M,C,CSP_AUTRE,PriveTrajet,31,N,112,CAR_BERLINE,I,INS,GO,180-190,M1,0.0,GarageAutre
10,M,A,CSP_AUTRE,Prive,46,O,50,CAR_BERLINE,I,CAR,ES,170-180,M1,0.0,GarageAutre
10,M,A,CSP_50,PriveTrajet,33,O,68,CAR_BERLINE,I,INJ,ES,190-200,M1,0.0,GarageAutre
1,F,A,CSP_50,PriveTrajet,33,N,85,CAR_BERLINE,I,IDS,GO,180-190,B,0.0,ClosCollectif
3,F,A,CSP_AUTRE,Professionnel,42,N,50,CAR_BERLINE,I,INJ,ES,200-220,B,0.0,GarageAutre
4,F,A,CSP_AUTRE,Prive,60,N,68,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
3,F,A,CSP_50,PriveTrajet,35,N,90,CAR_BERLINE,I,INJ,ES,180-190,M1,1562.356495,GarageAutre
2,F,A,CSP_50,PriveTrajet,29,N,76,CAR_BERLINE,I,INJ,ES,200-220,B,0.0,ClosCollectif
10,F,A,CSP_50,PriveTrajet,33,N,95,CAR_BERLINE,I,INJ,ES,200-220,B,0.0,GarageAutre
3,F,A,CSP_AUTRE,PriveTrajet,51,N,72,CAR_BERLINE,I,IDS,GO,170-180,B,204.2845921,GarageAutre
9,F,A,CSP_AUTRE,Prive,58,O,50,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
10,F,A,CSP_50,Prive,41,N,76,CAR_BERLINE,I,INJ,ES,160-170,M2,0.0,GarageAutre
10,F,C,CSP_AUTRE,Prive,32,N,95,CAR_BERLINE,I,CAR,ES,160-170,0,0.0,GarageAutre
2,F,A,CSP_50,PriveTrajet,35,N,50,CAR_BERLINE,I,INJ,ES,180-190,B,305.6374622,ClosCollectif
9,F,A,CSP_50,PriveTrajet,33,N,62,CAR_BERLINE,I,INJ,GO,160-170,M1,0.0,IndividuelClos
7,F,A,CSP_AUTRE,Professionnel,50,N,50,CAR_BERLINE,I,INJ,ES,170-180,B,0.0,GarageAutre
10,F,A,CSP_AUTRE,Professionnel,42,N,50,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
5,F,A,CSP_AUTRE,Professionnel,49,N,50,CAR_BERLINE,I,INJ,ES,180-190,B,0.0,GarageAutre
10,F,A,CSP_60,Prive,72,N,50,CAR_BERLINE,I,INJ,ES,160-170,M2,0.0,GarageAutre
3,F,A,CSP_60,Prive,81,N,50,CAR_BERLINE,I,INJ,ES,200-220,B,0.0,GarageAutre
0,F,A,CSP_50,Professionnel,49,N,51,CAR_BERLINE,I,INJ,ES,190-200,B,0.0,GarageAutre
9,F,A,CSP_60,Prive,62,N,50,CAR_BERLINE,I,INJ,ES,160-170,M1,0.0,GarageAutre
3,F,A,CSP_60,Prive,70,N,50,CAR_BERLINE,I,INJ,ES,190-200,M1,0.0,GarageAutre
1,F,C,CSP_50,Prive,35,N,50,CAR_BERLINE,I,IDS,GO,170-180,B,0.0,GarageAutre
1,F,A,CSP_AUTRE,Professionnel,43,N,72,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
4,F,A,CSP_50,Professionnel,50,N,80,CAR_BERLINE,I,INJ,ES,170-180,B,0.0,ClosCollectif
2,F,A,CSP_50,PriveTrajet,49,N,50,CAR_BERLINE,I,INJ,ES,180-190,B,0.0,GarageAutre
1,F,A,CSP_50,PriveTrajet,59,N,50,CAR_BERLINE,I,INJ,ES,180-190,B,0.0,GarageAutre
9,F,A,CSP_60,Prive,77,N,50,CAR_BERLINE,I,INJ,ES,180-190,M2,0.0,GarageAutre
7,F,A,CSP_AUTRE,PriveTrajet,58,N,59,CAR_BERLINE,I,INJ,ES,160-170,M1,0.0,GarageAutre
10,F,A,CSP_50,Prive,50,N,90,CAR_BERLINE,I,INJ,ES,180-190,M1,0.0,GarageAutre
0,F,A,CSP_50,PriveTrajet,30,N,60,CAR_BERLINE,I,INJ,ES,190-200,B,0.0,ClosCollectif
4,F,A,CSP_60,Prive,75,N,50,CAR_BERLINE,I,INJ,ES,180-190,M1,1178.954683,IndividuelClos
4,F,A,CSP_60,Prive,65,N,85,CAR_BERLINE,I,INJ,ES,190-200,M1,73.93504532,ClosCollectif
1,F,A,CSP_60,Prive,66,N,52,CAR_BERLINE,I,IDS,GO,170-180,B,0.0,ClosCollectif
9,F,C,CSP_AUTRE,Professionnel,44,N,76,CAR_BERLINE,I,INS,GO,160-170,M1,0.0,GarageAutre
5,F,A,CSP_50,Tournees,35,N,73,CAR_BERLINE,I,INJ,ES,170-180,M1,0.0,GarageAutre
2,F,A,CSP_50,Professionnel,62,N,50,CAR_BERLINE,I,INJ,ES,180-190,B,291.6045317,GarageAutre
0,F,A,CSP_50,PriveTrajet,50,N,91,CAR_BERLINE,I,IDS,GO,160-170,B,0.0,GarageAutre
2,F,A,CSP_60,Prive,84,N,50,CAR_BERLINE,I,INJ,ES,190-200,M1,0.0,GarageAutre
4,F,A,CSP_50,PriveTrajet,46,N,64,CAR_BERLINE,I,INJ,ES,180-190,M1,0.0,GarageAutre
2,F,A,CSP_50,PriveTrajet,46,N,72,CAR_BERLINE,I,INJ,ES,180-190,B,0.0,GarageAutre
2,F,A,CSP_50,Prive,37,N,95,CAR_BERLINE,I,INJ,ES,190-200,M1,5625.154985,GarageAutre
7,F,A,CSP_50,Professionnel,55,N,100,CAR_BERLINE,I,INS,GO,180-190,M1,0.0,GarageAutre
4,F,C,CSP_AUTRE,PriveTrajet,39,N,106,CAR_BERLINE,I,INJ,ES,180-190,B,5653.727492,GarageAutre
10,F,C,CSP_50,PriveTrajet,29,N,85,CAR_BERLINE,I,CAR,ES,170-180,M1,0.0,GarageAutre
3,F,C,CSP_50,PriveTrajet,31,N,68,CAR_BERLINE,I,INJ,ES,180-190,M1,188.5196375,ClosCollectif
