"","CLM_AMT5","KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","REVOLKED","MVR_PTS","AGE","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","AREA","CAR_TYPE_2","CAR_TYPE_3","CAR_TYPE_4","CAR_TYPE_5","CAR_TYPE_6","JOBCLASS_2","JOBCLASS_3","JOBCLASS_4","JOBCLASS_5","JOBCLASS_6","JOBCLASS_7","JOBCLASS_8","JOBCLASS_9","MAX_EDUC_2","MAX_EDUC_3","MAX_EDUC_4","MAX_EDUC_5"
"5025",4.98,0,-1.09777832364291,1,0.944527163294067,-1.05292991652322,1,4,1,1,3,-1.49152664636562,4,-2.60985235393169,-3.18606828074367,1,2,1,5,1,-0.663495525676972,-1.30659516563672,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5026",3.848,0,-1.34982376161069,2,1.26469939082073,-0.32304595903833,4,6,1,1,9,0.367560665164478,0,-0.118364619919922,0.598604614901553,1,1,1,8,2,1.34634804655403,0.480500558114486,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"5027",0,0,0.981596539591321,1,-1.32896812012969,0.163543345951597,3,5,1,2,7,-0.794368904541836,1,-0.118364619919922,0.170485043547755,1,1,2,8,2,-0.203683480023667,-0.055628159010877,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"5028",0,0,0.351482944671859,1,-1.06213793091046,-1.05292991652322,1,4,1,1,1,-0.445790033629942,0,0.130784153481255,0.0861452594569678,1,1,1,9,3,-1.21199556372061,0.157116768376558,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"5029",0,0,0.603528382639644,1,0.266373549140466,-0.32304595903833,1,3,1,1,0,-0.445790033629942,0,-2.60985235393169,-3.18606828074367,1,1,1,9,1,-1.21199556372061,-1.30659516563672,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5030",0,0,-0.908744245167067,1,-1.51079095627537,1.13672195593145,2,3,2,1,0,0.0189817942525836,0,0.130784153481255,0.310449728280921,2,1,1,6,4,-1.21199556372061,1.91017713711546,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5031",6.934,0,-0.026585212279819,1,-0.751363890287539,0.40683799844656,1,4,1,1,0,2.57522684760647,0,-2.60985235393169,-3.18606828074367,1,2,1,9,3,-1.21199556372061,0.301790985739365,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"5032",0,0,0.477505663655751,1,0.0629066798064221,-1.05292991652322,1,3,2,1,0,1.1809113639589,0,1.12737924708596,0.395544404917666,2,2,1,8,2,0.562907432924228,0.837919702864728,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5033",0,0,0.414494304163805,2,2.40666587846803,-0.32304595903833,2,1,1,1,2,0.716139536076371,0,0.379932926882431,0.914268480069217,1,1,1,1,5,-1.21199556372061,0.123081413364244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5034",0,0,2.11580101044635,2,-0.0264695803217853,-1.05292991652322,1,4,1,1,2,-1.0267548184831,0,-0.865810940123452,0.447742342172816,1,1,1,2,2,0.750563927461107,-1.30659516563672,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"5035",0,0,-1.79090327805431,1,-1.01380280715134,0.650132650941523,1,4,1,1,3,-0.794368904541836,0,1.12737924708596,0.159576604266074,1,2,1,2,1,0.0944904518390369,-0.055628159010877,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5036",0,2,0.0364261472121273,2,0.162571425802136,0.163543345951597,1,5,1,2,1,-0.678175947571204,2,1.12737924708596,0.325178858913079,1,2,1,2,2,0.266737926421454,0.301790985739365,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"5037",4.263,0,0.0994375067040735,2,0.496762677746402,-1.05292991652322,1,6,2,1,3,-0.213404119688679,0,-0.346740924293967,0.188819589650046,2,1,1,1,4,-1.21199556372061,1.73146756474033,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"5038",0,0,-0.719710166691228,2,0.755406823867351,1.13672195593145,2,2,1,1,5,0.948525450017634,0,0.878230473684785,0.558509941511447,1,2,1,1,4,0.657295509931867,2.2675962818657,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5039",0,0,-0.971755604659013,1,-3.42348824198035,0.163543345951597,1,3,1,1,0,-0.678175947571204,2,0.379932926882431,0.441693574973691,2,1,2,6,4,-1.21199556372061,1.01662927523985,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5040",4.575,0,-0.908744245167067,2,1.11508934104964,-1.05292991652322,1,2,1,1,7,-1.14294777545373,1,-0.616662166722275,0.487758702524467,1,1,2,8,3,-1.21199556372061,-1.30659516563672,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"5041",0,0,0.0994375067040735,2,1.0529707079315,1.38001660842641,1,1,2,1,0,-1.25914073242436,1,0.379932926882431,0.204317354773121,2,2,1,2,3,-0.015228347257441,-1.30659516563672,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"5042",0,0,0.16244886619602,2,-0.169516883261151,-1.05292991652322,1,2,2,1,1,1.1809113639589,0,-0.616662166722275,0.389909584515135,2,1,1,3,2,0.510244288506694,-1.30659516563672,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5043",0,0,0.66653974213159,1,-1.69529483299832,0.40683799844656,1,3,1,1,2,-1.72391256030689,2,-0.163471779534041,-0.0416396640888127,2,1,2,3,1,-1.21199556372061,-1.30659516563672,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5044",11.063,0,-0.152607931263712,2,-1.40849036520136,1.38001660842641,3,5,1,2,2,-0.678175947571204,1,-2.60985235393169,-3.18606828074367,1,1,2,9,2,-1.21199556372061,0.301790985739365,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"5045",0,0,0.918585180099375,1,-0.105884268767524,0.163543345951597,2,5,1,2,0,-1.14294777545373,1,0.878230473684785,-0.0509505910923894,1,2,1,3,3,-0.365713083142379,-1.30659516563672,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"5046",0,0,-0.593687447707335,1,-0.128961495822203,1.13672195593145,1,5,1,1,0,0.135174751223215,0,0.130784153481255,-0.0260881594390156,1,2,1,3,3,0.0138123311018566,-0.59175687613624,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"5047",0,1,-0.0895965717717652,2,-1.23229863163395,0.650132650941523,3,2,2,1,0,-0.561982990600573,1,0.878230473684785,0.446668034014833,2,2,1,2,3,0.682617039674107,-1.30659516563672,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"5048",0,0,-1.41283512110264,1,-0.98906496532732,0.163543345951597,1,5,1,1,0,-0.32959707665931,0,0.379932926882431,0.315692239820663,1,2,1,2,1,0.0695134327055349,-1.30659516563672,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5049",0,0,0.414494304163805,2,1.47148846050134,-1.05292991652322,2,1,1,1,1,0.59994657910574,0,0.379932926882431,0.267060228368325,1,2,1,3,3,0.290838009459987,0.123081413364244,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"5050",0,1,-0.026585212279819,2,0.821005936107602,-1.05292991652322,1,5,1,1,0,-0.0972111627180477,3,1.12737924708596,0.319253983784025,1,2,1,2,3,0.515474585930261,-1.30659516563672,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"5051",0,0,-1.09777832364291,2,1.14984192009906,-1.05292991652322,5,1,1,1,0,1.06471840698827,0,1.12737924708596,0.703811187645732,2,2,1,1,4,1.59840269671965,1.01662927523985,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5052",0,0,-1.79090327805431,1,0.349520599552509,-1.05292991652322,1,3,1,1,1,0.0189817942525836,2,-0.118364619919922,-0.0476620618978825,1,1,2,3,2,-1.21199556372061,0.301790985739365,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5053",0,0,-0.719710166691228,2,1.23838698278933,0.163543345951597,4,1,1,1,2,-1.25914073242436,1,-0.367513393321099,0.0097404889453602,2,2,1,2,1,-0.115527913119561,0.123081413364244,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5054",0,0,-1.79090327805431,1,-0.109707039621007,0.163543345951597,3,3,2,1,3,1.1809113639589,0,0.130784153481255,-0.604964124533539,2,1,1,9,3,-1.21199556372061,-0.234337731385998,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"5055",12.714,0,-1.53885784008653,2,0.934705678119661,0.163543345951597,2,2,1,2,0,1.41329727790016,0,0.379932926882431,0.659421034939857,1,2,1,7,5,1.64674563780041,0.123081413364244,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"5056",0,0,-0.026585212279819,1,-0.224812629209719,1.13672195593145,2,5,1,1,4,0.948525450017634,0,0.379932926882431,0.150954657434056,1,2,1,5,2,0.0583168379215512,0.480500558114486,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"5057",7.458,0,-0.530676088215389,1,0.577103488516324,2.1099005659113,1,6,1,1,0,-0.0972111627180477,2,0.629081700283608,-0.108897417066406,2,2,1,3,1,0.0867311333558706,-1.30659516563672,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"5058",0.925,2,0.351482944671859,1,0.0945954809484618,-0.32304595903833,1,5,1,1,4,2.22664797669458,3,0.610515730553179,0.481926806766911,1,2,1,7,5,0.762394734956631,1.37404841999009,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"5059",0,0,0.0364261472121273,1,0.794662904116746,0.40683799844656,1,5,1,1,0,0.251367708193846,0,0.629081700283608,0.738310555733863,1,1,1,4,5,-1.21199556372061,1.19533884761497,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"5060",28.28,0,-1.09777832364291,1,0.675377398281826,-0.32304595903833,1,5,1,2,0,0.367560665164478,0,-0.118364619919922,-0.771022171313229,1,1,1,5,2,-0.509601070796413,0.123081413364244,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"5061",0,1,-0.0895965717717652,1,-1.14861848330054,4.05625778587101,1,2,1,1,1,-0.794368904541836,2,1.12737924708596,-0.353465894938413,2,2,1,3,1,-0.090777957796363,-0.234337731385998,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5062",9.591,0,-1.47584648059458,2,1.20001753347635,-0.32304595903833,2,1,1,1,5,0.716139536076371,0,0.878230473684785,0.384221465444776,2,1,1,7,2,-1.21199556372061,-1.1278855932616,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5063",0,0,1.61171013451078,2,-1.66072048668906,0.40683799844656,1,5,1,1,1,-1.60771960333625,1,0.629081700283608,0.515071304400416,1,2,1,2,2,0.800345710423743,-0.495652423680957,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"5064",0,0,0.477505663655751,2,-0.826005405159209,0.40683799844656,1,2,2,1,0,0.716139536076371,0,0.130784153481255,0.65002342533575,2,1,1,1,4,-1.21199556372061,0.480500558114486,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5065",0,0,0.792562461115482,1,0.612967764731445,-0.566340611533293,1,3,2,1,0,0.367560665164478,0,-0.865810940123452,0.490374778125681,2,1,1,8,4,0.849876940216386,0.785460514955122,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"5066",0,0,1.42267605603495,2,-0.5996913464744,-1.05292991652322,2,2,2,1,0,1.76187614881205,0,1.12737924708596,-0.208538089387943,2,2,1,3,1,-0.188070885618588,-1.30659516563672,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5067",0,0,1.359664696543,1,0.772975022459862,-1.05292991652322,1,6,2,1,3,0.251367708193846,0,0.629081700283608,0.586843682441159,2,2,1,4,5,1.37921749054226,0.301790985739365,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"5068",0,0,0.0364261472121273,1,0.443822086521172,-1.05292991652322,1,2,1,2,3,0.483753622135109,0,0.130784153481255,0.538778650201775,1,1,1,4,5,-1.21199556372061,0.123081413364244,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"5069",0,0,1.98977829146246,1,-1.06916580305583,1.13672195593145,2,5,1,1,4,0.483753622135109,0,-0.616662166722275,-0.862236456842573,1,1,1,9,3,-1.21199556372061,0.0530647930239934,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"5070",0,0,-1.47584648059458,1,-0.0313172557515641,-1.05292991652322,1,3,1,1,0,1.1809113639589,0,0.629081700283608,0.482974896509673,2,2,1,6,4,1.11137615182162,1.91017713711546,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5071",0,0,-0.530676088215389,1,-0.185500791471432,-1.05292991652322,2,3,2,2,1,0.832332493047003,0,-0.616662166722275,0.800932745838041,2,2,1,4,5,2.38194693642034,1.01662927523985,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"5072",0,1,-1.47584648059458,1,1.22697409525183,1.13672195593145,3,2,1,1,0,0.0189817942525836,2,-0.865810940123452,0.0182437223959984,1,1,2,8,2,0.0923529201075491,0.837919702864728,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5073",2.116,0,-1.09777832364291,2,-0.380517925894014,0.163543345951597,2,2,1,1,0,-0.0972111627180477,0,-1.11495971352463,0.130863863149187,2,1,1,3,1,-0.113961955807115,-0.413047303761119,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5074",0,0,-1.28681240211874,2,1.06812855726266,-1.05292991652322,3,2,1,1,0,-0.32959707665931,1,-0.118364619919922,0.57285262326984,1,1,2,7,2,1.28883826425448,-0.0868468595032359,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5075",3.444,2,-0.782721526183174,1,-1.04354900639149,0.163543345951597,1,5,1,1,1,-1.0267548184831,2,0.878230473684785,-0.162355896765663,1,2,1,3,1,-0.202830033288384,-0.59175687613624,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5076",0,0,0.477505663655751,2,0.782409838570389,-1.05292991652322,1,6,2,1,5,1.41329727790016,0,1.37652802048714,0.302547541600789,2,2,1,8,2,0.517306755985822,-0.194405858463568,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"5077",0,0,0.918585180099375,2,0.853844909373904,0.163543345951597,1,1,1,1,0,-0.561982990600573,0,-0.616662166722275,0.623770905022699,2,1,1,1,4,1.31956234672466,0.837919702864728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5078",2.516,0,-1.66488055907042,1,-0.634923937543485,-0.566340611533293,2,3,1,1,4,-0.445790033629942,1,0.629081700283608,0.236614847322685,2,1,2,3,2,-1.21199556372061,0.123081413364244,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5079",42.734,0,-1.79090327805431,1,0.3447493813602,0.40683799844656,1,6,1,1,3,-0.561982990600573,0,0.379932926882431,0.255814632021772,2,1,1,6,5,-1.21199556372061,0.659210130489607,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"5080",0,2,0.540517023147697,2,1.3597528509124,1.13672195593145,3,1,2,1,1,-0.0972111627180477,2,-0.616662166722275,0.725568216098836,2,1,2,7,4,-1.21199556372061,1.91017713711546,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"5081",0,0,0.855573820607429,1,-0.496861777891002,1.13672195593145,5,2,2,1,0,0.483753622135109,0,0.379932926882431,-0.303270802065389,2,1,1,9,3,-1.21199556372061,-1.30659516563672,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"5082",0,0,-0.215619290755658,1,0.715145977322779,-0.32304595903833,2,6,2,1,1,-0.910561861512467,0,0.379932926882431,0.736237780270007,2,2,1,1,4,1.65208005444957,0.480500558114486,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"5083",0,0,-1.41283512110264,1,1.24541083186784,1.86660591341634,1,2,1,1,0,0.251367708193846,0,0.629081700283608,0.826251758245634,1,2,1,4,5,2.48511220416424,1.19533884761497,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"5084",0,0,-0.467664728723443,2,-0.440760641310286,-0.32304595903833,1,5,1,2,1,-0.213404119688679,0,-0.865810940123452,0.201971980854153,1,1,1,2,3,-0.123960593247078,-0.055628159010877,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"5085",7.411,0,-0.971755604659013,1,-0.757129575784572,0.163543345951597,2,5,1,1,6,0.59994657910574,0,0.130784153481255,-0.172790894016129,1,2,1,3,1,0.232881929326388,-1.30659516563672,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5086",0,0,0.16244886619602,1,-3.42348824198035,-0.566340611533293,1,5,1,1,0,-0.32959707665931,0,-0.616662166722275,0.220616055352969,1,2,1,2,1,-0.318499470172154,-0.59175687613624,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5087",0,1,-1.16078968313485,1,-3.42348824198035,-0.566340611533293,1,3,2,2,0,-0.213404119688679,3,1.12737924708596,0.258957774682749,2,2,1,2,3,0.132222193282406,-0.190771524460202,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"5088",2.737,0,1.17063061806716,1,-0.385070952030708,1.38001660842641,1,5,1,1,0,1.52949023487079,0,0.629081700283608,0.505084958643946,1,1,1,7,2,-1.21199556372061,0.301790985739365,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"5089",0,1,-1.79090327805431,2,-0.357948393375204,1.13672195593145,1,2,1,1,2,-0.445790033629942,2,-0.118364619919922,0.51339314825094,2,2,1,2,2,0.956604760846094,1.19533884761497,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"5090",0,0,0.225460225687966,1,-0.487101233037534,1.13672195593145,1,5,1,1,1,-0.32959707665931,0,-0.616662166722275,-0.599356177562085,1,2,1,5,1,-0.536817408886712,-0.413047303761119,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"5091",16.922,0,-0.215619290755658,1,1.2524034583991,0.163543345951597,2,3,2,1,0,1.06471840698827,0,0.379932926882431,0.427706338165401,2,1,1,6,4,0.788828094390708,0.650126214666596,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5092",0,0,-0.971755604659013,1,0.665276152104646,-1.05292991652322,2,3,2,2,0,0.0189817942525836,0,0.130784153481255,0.620523483692488,2,2,1,8,4,1.10548032254027,0.659210130489607,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"5093",33.808,1,-0.152607931263712,1,-1.32343887214503,-0.566340611533293,1,5,1,2,4,-0.32959707665931,2,0.878230473684785,0.929917672477142,1,1,2,4,5,3.51707024327911,1.56001301702734,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"5094",0,0,-0.782721526183174,1,-1.39977527680442,-0.566340611533293,1,5,1,2,0,-1.72391256030689,2,-2.60985235393169,-3.18606828074367,1,2,1,9,1,-1.21199556372061,-0.59175687613624,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"5095",0,0,-0.152607931263712,1,0.356176086074264,-0.32304595903833,2,5,1,1,0,0.0189817942525836,3,0.878230473684785,-0.227790724586876,1,2,1,9,3,-1.21199556372061,-0.055628159010877,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"5096",0,0,1.04460789908327,1,-0.932095222437192,1.13672195593145,2,5,1,1,2,0.367560665164478,0,-2.60985235393169,-3.18606828074367,1,2,1,5,4,-0.469755286981243,2.08888670949058,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"5097",5.642,0,-0.215619290755658,1,-1.29608045331485,-1.05292991652322,1,5,1,1,7,-1.14294777545373,0,0.379932926882431,0.212123847364055,1,2,1,6,4,-0.304077003324533,1.73146756474033,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"5098",0,0,0.792562461115482,1,-0.262318047860278,0.163543345951597,1,2,1,1,2,0.135174751223215,0,-0.118364619919922,-0.0159479414211319,2,1,1,2,1,0.228544227570914,-1.30659516563672,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5099",35.477,0,0.0994375067040735,1,-1.69529483299832,0.163543345951597,1,4,1,2,1,-1.72391256030689,1,-2.60985235393169,-3.18606828074367,1,1,2,5,2,-0.614715955394302,-1.30659516563672,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5100",8.404,0,0.855573820607429,1,0.0223763331923149,-1.05292991652322,1,5,1,1,4,0.948525450017634,0,1.12737924708596,0.386335658382959,1,2,1,7,2,0.746876097990299,0.837919702864728,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"5101",0,1,-0.467664728723443,1,0.400148180889401,0.163543345951597,1,5,1,1,0,-0.32959707665931,1,0.878230473684785,0.418036400331152,1,2,1,8,2,1.00319199089134,0.123081413364244,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"5102",7.262,0,-0.84573288567512,2,-0.704121017477648,0.163543345951597,1,2,2,1,0,-0.678175947571204,3,0.379932926882431,-0.29502653647731,2,1,2,3,1,-0.436987630218326,-1.30659516563672,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5103",0,0,1.10761925857521,2,0.138785730361115,-1.05292991652322,1,3,1,1,0,-0.678175947571204,0,-0.469134286736654,0.0108422370593361,1,2,1,2,3,-0.522457580331589,-0.055628159010877,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"5104",0,0,-0.215619290755658,1,0.895468346308613,-1.05292991652322,2,5,1,1,0,-0.32959707665931,0,0.629081700283608,0.309960320476057,1,2,1,5,4,0.209228144121902,0.413998575499047,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"5105",8.455,0,2.1788123699383,1,-0.817979523299903,-0.32304595903833,1,4,1,1,4,-0.678175947571204,1,0.379932926882431,-0.0145763451279031,1,1,2,2,1,-0.464211798095187,-0.413047303761119,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5106",0,0,2.74591460536582,1,-0.570351845036218,1.13672195593145,1,5,1,1,3,0.135174751223215,0,0.130784153481255,0.0787530857961923,1,1,1,3,1,-1.21199556372061,-0.234337731385998,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5107",0,0,1.29665333705105,1,-0.00245278660811361,-0.566340611533293,1,5,1,1,1,-1.95629847424815,1,-1.36410848692581,0.498431406313564,1,2,1,8,2,0.471823525845849,-0.055628159010877,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"5108",3.46,0,1.80074421298662,1,0.119053590258254,-0.32304595903833,1,5,1,1,0,-0.32959707665931,1,-2.60985235393169,-3.18606828074367,1,2,1,5,2,-0.252690114116642,-0.59175687613624,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"5109",0.575,0,-0.152607931263712,2,0.161498024578602,1.86660591341634,1,3,2,1,4,0.716139536076371,0,-0.616662166722275,0.46654870980242,2,1,1,2,2,-1.21199556372061,1.01662927523985,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"5110",0,0,0.981596539591321,1,-0.96911032863418,-1.05292991652322,1,5,1,1,0,-2.07249143121878,3,-0.616662166722275,0.0570493058203089,1,2,1,2,1,0.17588108315338,-0.234337731385998,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5111",0,0,1.67472149400273,1,-1.29608045331485,-0.32304595903833,1,5,1,1,0,-0.213404119688679,3,1.12737924708596,-0.2205766170054,1,2,1,5,3,-0.281856069060935,-1.30659516563672,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"5112",0,0,-1.53885784008653,1,-1.19117029070936,-0.32304595903833,1,5,1,1,0,0.251367708193846,0,0.172668093748784,0.649837093350242,1,2,1,6,4,1.68520554939407,2.08888670949058,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"5113",10.788,0,-1.79090327805431,2,1.46774862056557,-0.566340611533293,1,1,1,1,4,0.135174751223215,0,0.878230473684785,0.601539446246703,2,1,1,1,4,-1.21199556372061,1.19533884761497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5114",0,0,-0.530676088215389,1,-0.437614501397468,0.163543345951597,3,3,1,1,0,0.716139536076371,0,0.629081700283608,0.151437041000449,1,1,1,3,1,-1.21199556372061,-1.30659516563672,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5115",0,0,-0.152607931263712,1,-0.953763188053862,0.163543345951597,1,5,1,1,2,0.59994657910574,0,1.12737924708596,0.326968771752016,1,2,1,8,2,0.680917975990104,0.659210130489607,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"5116",8.38,0,-0.84573288567512,2,0.500229498834559,-1.05292991652322,1,3,1,1,4,-1.95629847424815,1,-0.865810940123452,0.0888014736886638,1,2,1,2,3,-0.113883657941493,-1.30659516563672,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"5117",0,0,-0.530676088215389,1,1.12384972807907,-0.32304595903833,2,3,1,1,0,0.483753622135109,0,-0.118364619919922,0.7204938522537,1,2,1,4,5,2.32713060069819,1.01662927523985,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"5118",3.884,0,0.540517023147697,2,0.969137232305001,-0.566340611533293,1,1,1,1,3,0.251367708193846,0,-0.367513393321099,0.362027207763215,2,2,1,8,3,0.687228783959258,-1.30659516563672,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"5119",0,0,-1.03476696415096,2,1.24433227890679,1.13672195593145,3,1,2,1,0,-1.37533368939499,1,0.130784153481255,0.495006853350173,2,1,2,1,4,0.566446496450355,2.80372499899106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5120",0,0,-0.719710166691228,1,1.40958609523608,-0.32304595903833,4,3,1,1,1,0.948525450017634,0,-0.118364619919922,0.161452554803637,1,2,1,6,4,0.183186274015937,3.1611441437413,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"5121",0,0,-0.152607931263712,1,0.0912306252653635,1.13672195593145,1,5,1,1,0,-0.794368904541836,0,0.130784153481255,0.528923966168753,1,2,1,6,4,0.61795083245668,-0.413047303761119,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"5122",0,0,-1.28681240211874,1,1.36225734026813,-1.05292991652322,1,4,1,1,0,0.483753622135109,0,0.629081700283608,-1.23792671277166,1,1,1,5,3,-1.21199556372061,-1.30659516563672,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"5123",0,0,0.225460225687966,1,0.406593309030061,-1.05292991652322,2,6,2,1,2,-1.0267548184831,0,-0.118364619919922,-0.231601202213767,2,1,1,3,1,-1.21199556372061,-0.055628159010877,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
